POST_TR_SGP_TABLE_RegistrationNO,PaperCode,CA1,CA2,POST_TR_TR_MSE,IA_TOTAL,POST_TR_TR_ESE,ExamHeld,ExamName,College_Code,Course_Code,Semester,,
14102107057,21513,5,5,17,27,59,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,102,5,,
14102107057,021513P,5,5,9,19,29,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,102,5,,
14102107057,21514,5,5,18,28,40,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,102,5,,
14102107057,21615,5,5,19,29,53,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,102,6,,
14102107057,021615P,5,5,9,19,28,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,102,6,,
14102107057,21616,5,4,18,27,54,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,102,6,,
14102107057,021616P,4,4,8,16,27,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,102,6,,
14102107057,21617,4,5,18,27,56,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,102,6,,
14102107057,21618,5,5,17,27,50,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,102,6,,
14102107057,21619,5,5,18,28,50,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,102,6,,
14102107057,021635P,4,4,8,16,27,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,102,6,,
14102107057,21821,4,5,14,23,47,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,102,8,,
14102107057,021821P,5,4,8,17,26,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,102,8,,
14102107057,21827,4,5,19,28,44,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,102,8,,
14102107057,021840P,10,10,19,39,55,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,102,8,,
14102107057,31101,5,5,20,30,57,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
14102107057,031101P,5,5,10,20,26,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
14102107057,41401,5,5,19,29,58,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,102,4,,
14102107057,041401P,5,4,8,17,25,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,102,4,,
14102107057,51401,5,5,18,28,41,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,102,4,,
14102107057,051401P,5,5,7,17,26,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,102,4,,
14102107057,61101,5,5,17,27,30,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
14102107057,061101P,4,5,7,16,26,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
14102107057,61505,5,5,17,27,44,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,102,5,,
14102107057,61822,5,5,16,26,47,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,102,8,,
14102107057,211101,5,5,17,27,68,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
14102107057,211202,4,4,18,26,64,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
14102107057,211303,5,5,19,29,66,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,102,3,,
14102107057,211404,5,5,18,28,62,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,102,4,,
14102107057,211404P,4,5,8,17,26,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,102,4,,
14102107057,221101,4,5,18,27,49,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
14102107057,221101P,4,5,8,17,26,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
14102107057,231201,5,5,18,28,58,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
14102107057,231201P,4,5,10,19,29,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
14102107057,241105,4,5,12,21,45,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
14102107057,241301,5,4,17,26,34,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,102,3,,
14102107057,241502,4,5,16,25,60,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,102,5,,
14102107057,241606,5,5,18,28,38,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,102,6,,
14102107057,241807,5,5,18,28,51,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,102,8,,
14102107058,11201,3,4,15,22,37,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
14102107058,011201P,4,5,8,17,28,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
14102107058,11202,5,4,18,27,40,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
14102107058,011202P,5,4,7,16,27,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
14102107058,11307,5,4,18,27,49,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,102,3,,
14102107058,011307P,5,4,7,16,28,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,102,3,,
14102107058,21102,4,3,14,21,46,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
14102107058,021102P,4,3,AB,7,27,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
14102107058,21201,4,3,18,25,50,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
14102107058,021201P,4,5,7,16,28,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
14102107058,021203P,10,9,17,36,56,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
14102107058,21305,5,4,16,25,44,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,102,3,,
14102107058,21306,4,4,17,25,55,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,102,3,,
14102107058,021306P,5,5,9,19,26,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,102,3,,
14102107058,21307,4,4,17,25,36,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,102,3,,
14102107058,21408,5,5,17,27,57,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,102,4,,
14102107058,21409,4,4,17,25,43,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,102,4,,
14102107058,021409P,4,5,8,17,26,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,102,4,,
14102107058,021411P,4,5,7,16,27,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,102,4,,
14102107058,21510,4,5,17,26,47,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,102,5,,
14102107058,021510P,4,4,7,15,26,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,102,5,,
14102107058,21512,5,4,17,26,40,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,102,5,,
14102107058,021512P,5,5,7,17,26,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,102,5,,
14102107058,21513,4,5,16,25,57,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,102,5,,
14102107058,021513P,4,5,8,17,26,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,102,5,,
14102107058,21514,5,5,18,28,47,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,102,5,,
14102107058,21615,4,5,14,23,26,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,102,6,,
14102107058,021615P,4,4,8,16,28,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,102,6,,
14102107058,21616,5,4,17,26,49,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,102,6,,
14102107058,021616P,4,4,8,16,28,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,102,6,,
14102107058,21617,4,5,16,25,54,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,102,6,,
14102107058,21618,4,5,17,26,48,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,102,6,,
14102107058,21619,4,5,15,24,53,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,102,6,,
14102107058,021635P,5,4,8,17,28,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,102,6,,
14102107058,21821,4,5,16,25,48,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,102,8,,
14102107058,021821P,5,5,9,19,26,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,102,8,,
14102107058,21827,4,4,20,28,45,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,102,8,,
14102107058,021840P,10,10,19,39,56,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,102,8,,
14102107058,31101,5,4,19,28,40,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
14102107058,031101P,5,4,10,19,24,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
14102107058,41401,4,5,19,28,47,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,102,4,,
14102107058,041401P,4,4,8,16,24,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,102,4,,
14102107058,51401,4,5,18,27,31,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,102,4,,
14102107058,051401P,4,5,8,17,28,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,102,4,,
14102107058,61101,4,5,19,28,36,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
14102107058,061101P,5,4,8,17,26,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
14102107058,61505,5,4,18,27,47,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,102,5,,
14102107058,61822,5,5,17,27,53,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,102,8,,
14102107058,211101,5,5,13,23,50,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
14102107058,211202,4,4,17,25,55,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
14102107058,211303,5,5,18,28,64,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,102,3,,
14102107058,211404,4,4,17,25,47,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,102,4,,
14102107058,211404P,4,5,8,17,26,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,102,4,,
14102107058,221101,4,4,15,23,37,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
14102107058,221101P,4,4,9,17,27,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
14102107058,231201,5,5,16,26,45,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
14102107058,231201P,4,5,10,19,26,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
14102107058,241105,5,4,13,22,51,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
14102107058,241301,4,5,18,27,36,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,102,3,,
14102107058,241502,4,5,17,26,63,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,102,5,,
14102107058,241606,5,5,17,27,43,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,102,6,,
14102107058,241807,5,5,18,28,47,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,102,8,,
14102107059,11201,4,5,15,24,48,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
14102107059,011201P,4,4,7,15,26,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
14102107059,11202,5,4,17,26,49,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
14102107059,011202P,5,4,7,16,27,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
14102107059,11307,5,5,17,27,51,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,102,3,,
14102107059,011307P,5,5,7,17,28,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,102,3,,
14102107059,21102,4,4,15,23,30,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
14102107059,021102P,4,4,6,14,25,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
14102107059,21201,5,5,20,30,46,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
14102107059,021201P,5,5,8,18,28,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
14102107059,021203P,9,8,18,35,55,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
14102107059,21305,5,5,18,28,47,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,102,3,,
14102107059,21306,5,5,17,27,52,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,102,3,,
14102107059,021306P,5,5,9,19,28,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,102,3,,
14102107059,21307,5,5,19,29,55,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,102,3,,
14102107059,21408,4,5,15,24,54,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,102,4,,
14102107059,21409,5,5,17,27,41,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,102,4,,
14102107059,021409P,5,5,8,18,26,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,102,4,,
14102107059,021411P,5,5,8,18,27,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,102,4,,
14102107059,21510,4,5,17,26,43,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,102,5,,
14102107059,021510P,4,4,7,15,27,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,102,5,,
14102107059,21512,4,5,17,26,30,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,102,5,,
14102107059,021512P,5,4,8,17,26,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,102,5,,
14102107059,21513,4,5,16,25,59,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,102,5,,
14102107059,021513P,5,4,8,17,26,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,102,5,,
14102107059,21514,4,5,17,26,48,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,102,5,,
14102107059,21615,4,5,16,25,34,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,102,6,,
14102107059,021615P,4,4,8,16,27,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,102,6,,
14102107059,21616,5,5,17,27,49,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,102,6,,
14102107059,021616P,4,5,9,18,26,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,102,6,,
14102107059,21617,5,4,15,24,51,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,102,6,,
14102107059,21618,5,5,18,28,45,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,102,6,,
14102107059,21619,4,5,18,27,45,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,102,6,,
14102107059,021635P,5,4,8,17,28,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,102,6,,
14102107059,21821,5,5,15,25,50,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,102,8,,
14102107059,021821P,4,5,8,17,26,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,102,8,,
14102107059,21827,4,4,20,28,42,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,102,8,,
14102107059,021840P,10,9,19,38,55,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,102,8,,
14102107059,31101,5,4,18,27,31,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
14102107059,031101P,5,4,9,18,26,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
14102107059,41401,5,5,19,29,49,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,102,4,,
14102107059,041401P,5,4,9,18,24,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,102,4,,
14102107059,51401,5,5,18,28,27,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,102,4,,
14102107059,051401P,5,5,7,17,25,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,102,4,,
14102107059,61101,5,5,17,27,27,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
14102107059,061101P,5,5,7,17,27,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
14102107059,61505,4,4,16,24,34,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,102,5,,
14102107059,61822,5,5,16,26,51,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,102,8,,
14102107059,211101,5,5,16,26,30,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
14102107059,211202,4,4,17,25,66,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
14102107059,211303,5,5,19,29,52,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,102,3,,
14102107059,211404,4,4,17,25,57,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,102,4,,
14102107059,211404P,4,5,8,17,24,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,102,4,,
14102107059,221101,5,4,17,26,33,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,102,1,,
14102107059,221101P,4,4,8,16,27,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
14102107059,231201,5,5,17,27,46,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
14102107059,231201P,4,5,10,19,28,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
14102107059,241105,5,4,15,24,42,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
14102107059,241301,5,5,16,26,39,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,102,3,,
14102107059,241502,4,5,17,26,54,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,102,5,,
14102107059,241606,5,4,17,26,35,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,102,6,,
14102107059,241807,5,5,17,27,56,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,102,8,,
14102107060,11201,3,4,13,20,48,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
14102107060,011201P,4,5,7,16,26,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
14102107060,11202,5,4,17,26,36,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
14102107060,011202P,5,4,7,16,27,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
14102107060,11307,4,4,17,25,46,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,102,3,,
14102107060,011307P,4,4,7,15,27,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,102,3,,
14102107060,21102,4,AB,17,21,47,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
14102107060,021102P,4,AB,9,13,28,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
14102107060,21201,4,4,19,27,44,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
14102107060,021201P,5,5,8,18,27,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
14102107060,021203P,9,10,18,37,56,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
14102107060,21305,4,5,17,26,49,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,102,3,,
14102107060,21306,5,5,15,25,41,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,102,3,,
14102107060,021306P,5,4,8,17,26,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,102,3,,
14102107060,21307,5,5,19,29,37,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,102,3,,
14102107060,21408,4,5,16,25,57,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,102,4,,
14102107060,21409,5,4,16,25,41,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,102,4,,
14102107060,021409P,5,5,8,18,26,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,102,4,,
14102107060,021411P,5,5,8,18,27,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,102,4,,
14102107060,21510,5,5,18,28,48,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,102,5,,
14102107060,021510P,4,5,7,16,26,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,102,5,,
14102107060,21512,5,5,17,27,29,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,102,5,,
14102107060,021512P,4,4,8,16,27,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,102,5,,
14102107060,21513,4,5,17,26,59,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,102,5,,
14102107060,021513P,4,5,9,18,27,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,102,5,,
14102107060,21514,4,5,18,27,34,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,102,5,,
14102107060,21615,4,5,16,25,44,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,102,6,,
14102107060,021615P,4,4,8,16,29,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,102,6,,
14102107060,21616,4,4,15,23,40,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,102,6,,
14102107060,021616P,4,5,8,17,27,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,102,6,,
14102107060,21617,4,5,15,24,54,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,102,6,,
14102107060,21618,4,5,17,26,49,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,102,6,,
14102107060,21619,4,5,17,26,51,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,102,6,,
14102107060,021635P,4,4,8,16,28,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,102,6,,
14102107060,21821,5,5,10,20,49,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,102,8,,
14102107060,021821P,5,5,9,19,28,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,102,8,,
14102107060,21827,4,4,20,28,51,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,102,8,,
14102107060,021840P,10,10,19,39,54,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,102,8,,
14102107060,31101,5,4,20,29,25,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
14102107060,031101P,4,5,10,19,25,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
14102107060,41401,5,5,19,29,54,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,102,4,,
14102107060,041401P,5,4,9,18,23,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,102,4,,
14102107060,51401,5,5,18,28,36,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,102,4,,
14102107060,051401P,5,5,8,18,24,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,102,4,,
14102107060,61101,5,5,19,29,29,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
14102107060,061101P,4,5,9,18,27,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
14102107060,61505,4,4,16,24,39,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,102,5,,
14102107060,61822,5,5,18,28,45,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,102,8,,
14102107060,211101,5,5,15,25,43,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
14102107060,211202,4,4,18,26,57,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
14102107060,211303,5,5,19,29,63,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,102,3,,
14102107060,211404,5,5,18,28,41,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,102,4,,
14102107060,211404P,4,5,8,17,24,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,102,4,,
14102107060,221101,5,4,17,26,35,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
14102107060,221101P,5,4,6,15,27,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
14102107060,231201,5,5,18,28,44,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
14102107060,231201P,5,5,9,19,28,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
14102107060,241105,4,5,14,23,44,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
14102107060,241301,4,5,18,27,43,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,102,3,,
14102107060,241502,4,5,16,25,62,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,102,5,,
